year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2015,United States Grand Prix,Red Bull,5,25.318,-2.231,1.0,150.0,4.0,1
2015,United States Grand Prix,Force India,4,26.473,-1.076,10.0,102.0,5.0,1
2015,United States Grand Prix,Lotus F1,5,26.74,-0.809,4.0,70.0,6.0,0
2015,United States Grand Prix,Toro Rosso,5,29.422,1.873,18.0,63.0,7.0,0
2015,United States Grand Prix,Sauber,7,29.138,1.589,2.0,36.0,8.0,0
2015,United States Grand Prix,McLaren,6,26.477,-1.072,8.0,27.0,9.0,0
2015,United States Grand Prix,Manor Marussia,3,30.027,2.478,0.0,0.0,10.0,0
2015,Mexican Grand Prix,Mercedes,4,22.332,-1.33,43.0,617.0,1.0,1
2015,Mexican Grand Prix,Ferrari,2,25.113,1.451,0.0,374.0,2.0,1
2015,Mexican Grand Prix,Williams,4,23.013,-0.649,23.0,243.0,3.0,1
2015,Mexican Grand Prix,Red Bull,4,22.497,-1.165,22.0,172.0,4.0,1
2015,Mexican Grand Prix,Force India,3,23.653,-0.009,10.0,112.0,5.0,1
2015,Mexican Grand Prix,Lotus F1,4,24.105,0.443,1.0,71.0,6.0,0
2015,Mexican Grand Prix,Toro Rosso,5,23.109,-0.553,2.0,65.0,7.0,0
2015,Mexican Grand Prix,Sauber,6,23.328,-0.334,0.0,36.0,8.0,0
2015,Mexican Grand Prix,McLaren,2,23.187,-0.475,0.0,27.0,9.0,0
2015,Mexican Grand Prix,Manor Marussia,4,26.28,2.618,0.0,0.0,10.0,0
2015,Brazilian Grand Prix,Mercedes,6,23.636,-0.808,43.0,660.0,1.0,1
2015,Brazilian Grand Prix,Ferrari,5,23.947,-0.497,27.0,401.0,2.0,1
2015,Brazilian Grand Prix,Williams,5,23.973,-0.471,10.0,253.0,3.0,1
2015,Brazilian Grand Prix,Red Bull,5,24.095,-0.349,6.0,178.0,4.0,1
2015,Brazilian Grand Prix,Force India,5,23.881,-0.563,8.0,120.0,5.0,1
2015,Brazilian Grand Prix,Lotus F1,5,25.283,0.839,5.0,76.0,6.0,0
2015,Brazilian Grand Prix,Toro Rosso,3,24.132,-0.312,2.0,67.0,7.0,0
2015,Brazilian Grand Prix,Sauber,5,25.794,1.35,0.0,36.0,8.0,0
2015,Brazilian Grand Prix,McLaren,6,23.486,-0.958,0.0,27.0,9.0,0
2015,Brazilian Grand Prix,Manor Marussia,4,26.21,1.766,0.0,0.0,10.0,0
2015,Abu Dhabi Grand Prix,Mercedes,4,21.489,-1.645,43.0,703.0,1.0,1
2015,Abu Dhabi Grand Prix,Ferrari,4,22.8,-0.334,27.0,428.0,2.0,1
2015,Abu Dhabi Grand Prix,Williams,5,25.652,2.518,4.0,257.0,3.0,1
2015,Abu Dhabi Grand Prix,Red Bull,4,21.892,-1.242,9.0,187.0,4.0,1
2015,Abu Dhabi Grand Prix,Force India,4,22.064,-1.07,16.0,136.0,5.0,1
2015,Abu Dhabi Grand Prix,Lotus F1,2,22.218,-0.916,2.0,78.0,6.0,0
2015,Abu Dhabi Grand Prix,Toro Rosso,5,22.898,-0.236,0.0,67.0,7.0,0
2015,Abu Dhabi Grand Prix,Sauber,5,23.667,0.533,0.0,36.0,8.0,0
2015,Abu Dhabi Grand Prix,McLaren,6,25.296,2.162,0.0,27.0,9.0,0
2015,Abu Dhabi Grand Prix,Manor Marussia,3,23.36,0.226,0.0,0.0,10.0,0
2016,Australian Grand Prix,Mercedes,4,555.715,64.13,43.0,43.0,1.0,1
2016,Australian Grand Prix,Ferrari,5,449.414,-42.171,15.0,15.0,2.0,1
2016,Australian Grand Prix,Williams,4,555.43,63.845,14.0,14.0,3.0,1
2016,Australian Grand Prix,Red Bull,3,378.016,-113.569,12.0,12.0,4.0,1
2016,Australian Grand Prix,Haas F1 Team,1,1089.417,597.832,8.0,8.0,5.0,1
2016,Australian Grand Prix,Force India,4,555.838,64.253,6.0,6.0,6.0,0
2016,Australian Grand Prix,Toro Rosso,6,379.253,-112.332,3.0,3.0,7.0,0
2016,Australian Grand Prix,Renault,5,421.562,-70.023,0.0,0.0,8.0,0
2016,Australian Grand Prix,McLaren,4,287.679,-203.906,0.0,0.0,9.0,0
2016,Australian Grand Prix,Sauber,5,446.241,-45.344,0.0,0.0,10.0,0
2016,Australian Grand Prix,Manor Marussia,4,288.866,-202.719,0.0,0.0,11.0,0
2016,Bahrain Grand Prix,Mercedes,6,25.331,-0.52,40.0,83.0,1.0,1
2016,Bahrain Grand Prix,Ferrari,3,25.066,-0.785,18.0,33.0,2.0,1
2016,Bahrain Grand Prix,Red Bull,6,24.893,-0.958,18.0,30.0,3.0,1
2016,Bahrain Grand Prix,Williams,5,23.75,-2.101,6.0,20.0,4.0,1
2016,Bahrain Grand Prix,Haas F1 Team,4,28.686,2.835,10.0,18.0,5.0,1
2016,Bahrain Grand Prix,Toro Rosso,5,27.982,2.131,8.0,11.0,6.0,0
2016,Bahrain Grand Prix,Force India,7,26.872,1.021,0.0,6.0,7.0,0
2016,Bahrain Grand Prix,McLaren,3,24.867,-0.984,1.0,1.0,8.0,0
2016,Bahrain Grand Prix,Renault,3,25.2,-0.651,0.0,0.0,9.0,0
2016,Bahrain Grand Prix,Sauber,5,25.507,-0.344,0.0,0.0,10.0,0
2016,Bahrain Grand Prix,Manor Marussia,6,26.204,0.353,0.0,0.0,11.0,0
2016,Chinese Grand Prix,Mercedes,7,24.074,-0.549,31.0,114.0,1.0,1
2016,Chinese Grand Prix,Ferrari,6,25.334,0.711,28.0,61.0,2.0,1
2016,Chinese Grand Prix,Red Bull,6,23.109,-1.514,27.0,57.0,3.0,1
2016,Chinese Grand Prix,Williams,5,22.706,-1.917,9.0,29.0,4.0,1
2016,Chinese Grand Prix,Haas F1 Team,7,28.531,3.908,0.0,18.0,5.0,1
2016,Chinese Grand Prix,Toro Rosso,6,24.96,0.337,6.0,17.0,6.0,0
2016,Chinese Grand Prix,Force India,7,24.566,-0.057,0.0,6.0,7.0,0
2016,Chinese Grand Prix,McLaren,5,23.082,-1.541,0.0,1.0,8.0,0
2016,Chinese Grand Prix,Renault,6,23.212,-1.411,0.0,0.0,9.0,0
2016,Chinese Grand Prix,Sauber,5,26.693,2.07,0.0,0.0,10.0,0
2016,Chinese Grand Prix,Manor Marussia,6,24.589,-0.034,0.0,0.0,11.0,0
2016,Russian Grand Prix,Mercedes,2,29.855,-2.873,43.0,157.0,1.0,1
2016,Russian Grand Prix,Ferrari,1,30.498,-2.23,15.0,76.0,2.0,1
2016,Russian Grand Prix,Red Bull,4,39.789,7.061,0.0,57.0,3.0,1
2016,Russian Grand Prix,Williams,3,29.819,-2.909,22.0,51.0,4.0,1
2016,Russian Grand Prix,Haas F1 Team,3,32.209,-0.519,4.0,22.0,5.0,1
2016,Russian Grand Prix,Toro Rosso,2,30.679,-2.049,0.0,17.0,6.0,0
2016,Russian Grand Prix,McLaren,2,30.166,-2.562,9.0,10.0,7.0,0
2016,Russian Grand Prix,Force India,2,31.6,-1.128,2.0,8.0,8.0,0
2016,Russian Grand Prix,Renault,2,30.695,-2.033,6.0,6.0,9.0,0
2016,Russian Grand Prix,Sauber,3,30.407,-2.321,0.0,0.0,10.0,0
2016,Russian Grand Prix,Manor Marussia,2,44.292,11.564,0.0,0.0,11.0,0
2016,Spanish Grand Prix,Ferrari,5,22.028,-1.05,33.0,109.0,2.0,1
2016,Spanish Grand Prix,Red Bull,6,22.229,-0.849,37.0,94.0,3.0,1
2016,Spanish Grand Prix,Williams,5,22.016,-1.062,14.0,65.0,4.0,1
2016,Spanish Grand Prix,Toro Rosso,5,22.818,-0.26,9.0,26.0,5.0,1
2016,Spanish Grand Prix,Haas F1 Team,5,25.3,2.222,0.0,22.0,6.0,0
2016,Spanish Grand Prix,Force India,3,22.258,-0.82,6.0,14.0,7.0,0
2016,Spanish Grand Prix,McLaren,4,22.413,-0.665,2.0,12.0,8.0,0
2016,Spanish Grand Prix,Renault,5,22.762,-0.316,0.0,6.0,9.0,0
2016,Spanish Grand Prix,Sauber,5,22.985,-0.093,0.0,0.0,10.0,0
2016,Spanish Grand Prix,Manor Marussia,4,25.97,2.892,0.0,0.0,11.0,0
2016,Monaco Grand Prix,Mercedes,3,26.898,-1.619,31.0,188.0,1.0,1
2016,Monaco Grand Prix,Ferrari,2,25.338,-3.179,12.0,121.0,2.0,1
2016,Monaco Grand Prix,Red Bull,4,27.861,-0.656,18.0,112.0,3.0,1
2016,Monaco Grand Prix,Williams,5,25.526,-2.991,1.0,66.0,4.0,1
2016,Monaco Grand Prix,Force India,4,25.9,-2.617,23.0,37.0,5.0,1
2016,Monaco Grand Prix,Toro Rosso,5,39.215,10.698,4.0,30.0,6.0,0
2016,Monaco Grand Prix,McLaren,4,25.891,-2.626,12.0,24.0,7.0,0
2016,Monaco Grand Prix,Haas F1 Team,4,28.013,-0.504,0.0,22.0,8.0,0
2016,Monaco Grand Prix,Renault,4,30.378,1.861,0.0,6.0,9.0,0
2016,Monaco Grand Prix,Sauber,6,31.344,2.827,0.0,0.0,10.0,0
2016,Monaco Grand Prix,Manor Marussia,4,27.326,-1.191,0.0,0.0,11.0,0
2016,Canadian Grand Prix,Mercedes,3,22.479,-1.494,35.0,223.0,1.0,1
2016,Canadian Grand Prix,Ferrari,4,22.76,-1.213,26.0,147.0,2.0,1
2016,Canadian Grand Prix,Red Bull,4,23.346,-0.627,18.0,130.0,3.0,1
2016,Canadian Grand Prix,Williams,2,22.554,-1.419,15.0,81.0,4.0,1
2016,Canadian Grand Prix,Force India,4,23.325,-0.648,5.0,42.0,5.0,1
2016,Canadian Grand Prix,Toro Rosso,4,23.397,-0.576,2.0,32.0,6.0,0
2016,Canadian Grand Prix,McLaren,1,27.952,3.979,0.0,24.0,7.0,0
2016,Canadian Grand Prix,Haas F1 Team,5,25.238,1.265,0.0,22.0,8.0,0
2016,Canadian Grand Prix,Renault,1,23.162,-0.811,0.0,6.0,9.0,0
2016,Canadian Grand Prix,Sauber,4,23.463,-0.51,0.0,0.0,10.0,0
2016,Canadian Grand Prix,Manor Marussia,4,26.025,2.052,0.0,0.0,11.0,0
2016,European Grand Prix,Mercedes,2,20.083,-1.702,35.0,258.0,1.0,1
2016,European Grand Prix,Ferrari,2,20.508,-1.277,30.0,177.0,2.0,1
2016,European Grand Prix,Red Bull,4,20.64,-1.145,10.0,140.0,3.0,1
2016,European Grand Prix,Williams,3,19.678,-2.107,9.0,90.0,4.0,1
2016,European Grand Prix,Force India,2,20.48,-1.305,17.0,59.0,5.0,1
2016,European Grand Prix,Toro Rosso,3,22.62,0.835,0.0,32.0,6.0,0
2016,European Grand Prix,McLaren,4,20.44,-1.345,0.0,24.0,7.0,0
2016,European Grand Prix,Haas F1 Team,4,23.87,2.085,0.0,22.0,8.0,0
2016,European Grand Prix,Renault,3,20.766,-1.019,0.0,6.0,9.0,0
2016,European Grand Prix,Sauber,4,20.756,-1.029,0.0,0.0,10.0,0
2016,European Grand Prix,Manor Marussia,2,29.796,8.011,0.0,0.0,11.0,0
2016,Austrian Grand Prix,Mercedes,8,19.979,-0.754,37.0,295.0,1.0,1
2016,Austrian Grand Prix,Ferrari,3,20.526,-0.207,15.0,192.0,2.0,1
2016,Austrian Grand Prix,Red Bull,7,19.827,-0.906,28.0,168.0,3.0,1
2016,Austrian Grand Prix,Williams,8,20.012,-0.721,2.0,92.0,4.0,1
2016,Austrian Grand Prix,Force India,9,20.564,-0.169,0.0,59.0,5.0,1
2016,Austrian Grand Prix,Toro Rosso,3,24.901,4.168,4.0,36.0,6.0,0
2016,Austrian Grand Prix,McLaren,8,20.241,-0.492,8.0,32.0,7.0,0
2016,Austrian Grand Prix,Haas F1 Team,7,19.976,-0.757,6.0,28.0,8.0,0
2016,Austrian Grand Prix,Renault,8,20.774,0.041,0.0,6.0,9.0,0
2016,Austrian Grand Prix,Manor Marussia,8,20.67,-0.063,1.0,1.0,10.0,0
2016,Austrian Grand Prix,Sauber,7,20.592,-0.141,0.0,0.0,11.0,0
2016,British Grand Prix,Mercedes,4,29.545,-3.174,40.0,335.0,1.0,1
2016,British Grand Prix,Ferrari,4,30.146,-2.573,12.0,204.0,2.0,1
2016,British Grand Prix,Red Bull,4,30.359,-2.36,30.0,198.0,3.0,1
2016,British Grand Prix,Williams,5,29.416,-3.303,0.0,92.0,4.0,1
2016,British Grand Prix,Force India,4,29.751,-2.968,14.0,73.0,5.0,1
2016,British Grand Prix,Toro Rosso,4,30.331,-2.388,5.0,41.0,6.0,0
2016,British Grand Prix,McLaren,5,29.958,-2.761,0.0,32.0,7.0,0
2016,British Grand Prix,Haas F1 Team,4,33.476,0.757,0.0,28.0,8.0,0
2016,British Grand Prix,Renault,6,35.904,3.185,0.0,6.0,9.0,0
2016,British Grand Prix,Manor Marussia,3,30.648,-2.071,0.0,1.0,10.0,0
2016,British Grand Prix,Sauber,4,50.374,17.655,0.0,0.0,11.0,0
2016,Hungarian Grand Prix,Mercedes,4,21.7,-0.839,43.0,378.0,1.0,1
2016,Hungarian Grand Prix,Ferrari,4,21.746,-0.793,20.0,224.0,2.0,1
2016,Hungarian Grand Prix,Red Bull,4,22.081,-0.458,25.0,223.0,3.0,1
2016,Hungarian Grand Prix,Williams,4,21.817,-0.722,2.0,94.0,4.0,1
2016,Hungarian Grand Prix,Force India,4,24.498,1.959,1.0,74.0,5.0,1
2016,Hungarian Grand Prix,Toro Rosso,4,23.858,1.319,4.0,45.0,6.0,0
2016,Hungarian Grand Prix,McLaren,5,21.086,-1.453,6.0,38.0,7.0,0
2016,Hungarian Grand Prix,Haas F1 Team,4,22.52,-0.019,0.0,28.0,8.0,0
2016,Hungarian Grand Prix,Renault,4,21.9,-0.639,0.0,6.0,9.0,0
2016,Hungarian Grand Prix,Manor Marussia,3,23.502,0.963,0.0,1.0,10.0,0
2016,Hungarian Grand Prix,Sauber,5,23.224,0.685,0.0,0.0,11.0,0
2016,German Grand Prix,Mercedes,6,20.437,-0.153,37.0,415.0,1.0,1
2016,German Grand Prix,Red Bull,6,18.967,-1.623,33.0,256.0,2.0,1
2016,German Grand Prix,Ferrari,6,19.794,-0.796,18.0,242.0,3.0,1
2016,German Grand Prix,Williams,4,23.241,2.651,2.0,96.0,4.0,1
2016,German Grand Prix,Force India,6,19.416,-1.174,7.0,81.0,5.0,1
2016,German Grand Prix,Toro Rosso,6,20.796,0.206,0.0,45.0,6.0,0
2016,German Grand Prix,McLaren,6,19.274,-1.316,4.0,42.0,7.0,0
2016,German Grand Prix,Haas F1 Team,4,19.897,-0.693,0.0,28.0,8.0,0
2016,German Grand Prix,Renault,5,20.781,0.191,0.0,6.0,9.0,0
2016,German Grand Prix,Manor Marussia,6,22.086,1.496,0.0,1.0,10.0,0
2016,German Grand Prix,Sauber,5,21.806,1.216,0.0,0.0,11.0,0
2016,Belgian Grand Prix,Mercedes,5,413.2,54.877,40.0,455.0,1.0,1
2016,Belgian Grand Prix,Red Bull,6,349.445,-8.878,18.0,274.0,2.0,1
2016,Belgian Grand Prix,Ferrari,7,302.862,-55.461,10.0,252.0,3.0,1
2016,Belgian Grand Prix,Force India,6,348.794,-9.529,22.0,103.0,4.0,1
2016,Belgian Grand Prix,Williams,6,348.083,-10.24,5.0,101.0,5.0,1
2016,Belgian Grand Prix,McLaren,2,510.343,152.02,6.0,48.0,6.0,0
2016,Belgian Grand Prix,Toro Rosso,3,349.063,-9.26,0.0,45.0,7.0,0
2016,Belgian Grand Prix,Haas F1 Team,6,348.641,-9.682,0.0,28.0,8.0,0
2016,Belgian Grand Prix,Renault,4,267.211,-91.112,0.0,6.0,9.0,0
2016,Belgian Grand Prix,Manor Marussia,3,351.302,-7.021,0.0,1.0,10.0,0
2016,Belgian Grand Prix,Sauber,3,352.609,-5.714,0.0,0.0,11.0,0
2016,Italian Grand Prix,Mercedes,2,24.592,-18.56,43.0,498.0,1.0,1
2016,Italian Grand Prix,Red Bull,4,23.954,-19.198,16.0,290.0,2.0,1
2016,Italian Grand Prix,Ferrari,4,24.725,-18.427,27.0,279.0,3.0,1
2016,Italian Grand Prix,Williams,4,23.956,-19.196,10.0,111.0,4.0,1
2016,Italian Grand Prix,Force India,4,24.292,-18.86,5.0,108.0,5.0,1
2016,Italian Grand Prix,McLaren,5,25.093,-18.059,0.0,48.0,6.0,0
2016,Italian Grand Prix,Toro Rosso,4,24.797,-18.355,0.0,45.0,7.0,0
2016,Italian Grand Prix,Haas F1 Team,3,25.335,-17.817,0.0,28.0,8.0,0
2016,Italian Grand Prix,Renault,3,27.179,-15.973,0.0,6.0,9.0,0
2016,Italian Grand Prix,Manor Marussia,2,25.751,-17.401,0.0,1.0,10.0,0
2016,Italian Grand Prix,Sauber,4,224.995,181.843,0.0,0.0,11.0,0
2016,Singapore Grand Prix,Mercedes,7,28.029,-2.322,40.0,538.0,1.0,1
2016,Singapore Grand Prix,Red Bull,8,28.094,-2.257,26.0,316.0,2.0,1
2016,Singapore Grand Prix,Ferrari,7,27.809,-2.542,22.0,301.0,3.0,1
2016,Singapore Grand Prix,Force India,2,30.782,0.431,4.0,112.0,4.0,1
2016,Singapore Grand Prix,Williams,8,33.476,3.125,0.0,111.0,5.0,1
2016,Singapore Grand Prix,McLaren,6,30.878,0.527,6.0,54.0,6.0,0
2016,Singapore Grand Prix,Toro Rosso,7,28.372,-1.979,2.0,47.0,7.0,0
2016,Singapore Grand Prix,Haas F1 Team,3,28.995,-1.356,0.0,28.0,8.0,0
2016,Singapore Grand Prix,Renault,6,27.865,-2.486,1.0,7.0,9.0,0
2016,Singapore Grand Prix,Manor Marussia,7,41.003,10.652,0.0,1.0,10.0,0
2016,Singapore Grand Prix,Sauber,7,28.554,-1.797,0.0,0.0,11.0,0
2016,Malaysian Grand Prix,Mercedes,4,23.894,-1.515,15.0,553.0,1.0,1
2016,Malaysian Grand Prix,Red Bull,5,24.934,-0.475,43.0,359.0,2.0,1
2016,Malaysian Grand Prix,Ferrari,3,24.602,-0.807,12.0,313.0,3.0,1
2016,Malaysian Grand Prix,Force India,5,25.357,-0.052,12.0,124.0,4.0,1
2016,Malaysian Grand Prix,Williams,4,23.89,-1.519,10.0,121.0,5.0,1
2016,Malaysian Grand Prix,McLaren,5,24.512,-0.897,8.0,62.0,6.0,0
2016,Malaysian Grand Prix,Toro Rosso,5,26.068,0.659,0.0,47.0,7.0,0
2016,Malaysian Grand Prix,Haas F1 Team,3,26.867,1.458,0.0,28.0,8.0,0
2016,Malaysian Grand Prix,Renault,2,27.304,1.895,1.0,8.0,9.0,0
2016,Malaysian Grand Prix,Manor Marussia,5,27.177,1.768,0.0,1.0,10.0,0
2016,Malaysian Grand Prix,Sauber,3,24.892,-0.517,0.0,0.0,11.0,0
2016,Japanese Grand Prix,Mercedes,4,22.886,-0.712,40.0,593.0,1.0,1
2016,Japanese Grand Prix,Red Bull,4,23.625,0.027,26.0,385.0,2.0,1
2016,Japanese Grand Prix,Ferrari,4,23.03,-0.568,22.0,335.0,3.0,1
2016,Japanese Grand Prix,Force India,4,23.028,-0.57,10.0,134.0,4.0,1
2016,Japanese Grand Prix,Williams,2,23.735,0.137,3.0,124.0,5.0,1
2016,Japanese Grand Prix,McLaren,4,23.384,-0.214,0.0,62.0,6.0,0
2016,Japanese Grand Prix,Toro Rosso,4,22.964,-0.634,0.0,47.0,7.0,0
2016,Japanese Grand Prix,Haas F1 Team,4,24.268,0.67,0.0,28.0,8.0,0
2016,Japanese Grand Prix,Renault,2,23.262,-0.336,0.0,8.0,9.0,0
2016,Japanese Grand Prix,Manor Marussia,4,24.83,1.232,0.0,1.0,10.0,0
2016,Japanese Grand Prix,Sauber,2,24.571,0.973,0.0,0.0,11.0,0
2016,United States Grand Prix,Mercedes,4,23.713,-1.438,43.0,636.0,1.0,1
2016,United States Grand Prix,Red Bull,4,26.773,1.622,15.0,400.0,2.0,1
2016,United States Grand Prix,Ferrari,6,24.27,-0.881,12.0,347.0,3.0,1
2016,United States Grand Prix,Force India,2,23.908,-1.243,4.0,138.0,4.0,1
2016,United States Grand Prix,Williams,5,24.756,-0.395,6.0,130.0,5.0,1
2016,United States Grand Prix,McLaren,4,24.558,-0.593,12.0,74.0,6.0,0
2016,United States Grand Prix,Toro Rosso,3,28.965,3.814,8.0,55.0,7.0,0
2016,United States Grand Prix,Haas F1 Team,3,25.016,-0.135,1.0,29.0,8.0,0
2016,United States Grand Prix,Renault,5,24.23,-0.921,0.0,8.0,9.0,0
2016,United States Grand Prix,Manor Marussia,5,25.731,0.58,0.0,1.0,10.0,0
2016,United States Grand Prix,Sauber,2,24.736,-0.415,0.0,0.0,11.0,0
2016,Mexican Grand Prix,Mercedes,2,21.853,-1.363,43.0,679.0,1.0,1
2016,Mexican Grand Prix,Red Bull,3,22.102,-1.114,27.0,427.0,2.0,1
2016,Mexican Grand Prix,Ferrari,3,22.469,-0.747,18.0,365.0,3.0,1
2016,Mexican Grand Prix,Force India,2,22.174,-1.042,7.0,145.0,4.0,1
2016,Mexican Grand Prix,Williams,2,22.13,-1.086,6.0,136.0,5.0,1
2016,Mexican Grand Prix,McLaren,3,23.357,0.141,0.0,74.0,6.0,0
2016,Mexican Grand Prix,Toro Rosso,3,22.759,-0.457,0.0,55.0,7.0,0
2016,Mexican Grand Prix,Haas F1 Team,4,23.736,0.52,0.0,29.0,8.0,0
2016,Mexican Grand Prix,Renault,3,22.851,-0.365,0.0,8.0,9.0,0
2016,Mexican Grand Prix,Manor Marussia,1,23.866,0.65,0.0,1.0,10.0,0
2016,Mexican Grand Prix,Sauber,2,28.074,4.858,0.0,0.0,11.0,0
2016,Brazilian Grand Prix,Mercedes,4,1745.945,651.364,43.0,722.0,1.0,1
2016,Brazilian Grand Prix,Red Bull,10,713.583,-380.998,19.0,446.0,2.0,1
2016,Brazilian Grand Prix,Ferrari,3,1174.847,80.266,10.0,375.0,3.0,1
2016,Brazilian Grand Prix,Force India,5,1401.756,307.175,18.0,163.0,4.0,1
2016,Brazilian Grand Prix,Williams,8,887.13,-207.451,0.0,136.0,5.0,1
2016,Brazilian Grand Prix,McLaren,8,885.804,-208.777,1.0,75.0,6.0,0
2016,Brazilian Grand Prix,Toro Rosso,6,1173.108,78.527,8.0,63.0,7.0,0
2016,Brazilian Grand Prix,Haas F1 Team,4,884.643,-209.938,0.0,29.0,8.0,0
2016,Brazilian Grand Prix,Renault,6,598.684,-495.897,0.0,8.0,9.0,0
2016,Brazilian Grand Prix,Sauber,3,1172.272,77.691,2.0,2.0,10.0,0
2016,Brazilian Grand Prix,Manor Marussia,5,1402.619,308.038,0.0,1.0,11.0,0
2016,Abu Dhabi Grand Prix,Mercedes,4,22.232,-0.597,43.0,765.0,1.0,1
2016,Abu Dhabi Grand Prix,Red Bull,3,21.691,-1.138,22.0,468.0,2.0,1
2016,Abu Dhabi Grand Prix,Ferrari,4,21.907,-0.922,23.0,398.0,3.0,1
2016,Abu Dhabi Grand Prix,Force India,4,21.659,-1.17,10.0,173.0,4.0,1
2016,Abu Dhabi Grand Prix,Williams,2,21.657,-1.172,2.0,138.0,5.0,1
2016,Abu Dhabi Grand Prix,McLaren,2,22.338,-0.491,1.0,76.0,6.0,0
2016,Abu Dhabi Grand Prix,Toro Rosso,3,21.864,-0.965,0.0,63.0,7.0,0
2016,Abu Dhabi Grand Prix,Haas F1 Team,4,22.375,-0.454,0.0,29.0,8.0,0
2016,Abu Dhabi Grand Prix,Renault,4,24.146,1.317,0.0,8.0,9.0,0
2016,Abu Dhabi Grand Prix,Sauber,3,25.399,2.57,0.0,2.0,10.0,0
2016,Abu Dhabi Grand Prix,Manor Marussia,4,25.851,3.022,0.0,1.0,11.0,0
2017,Australian Grand Prix,Ferrari,2,22.01,-2.317,37.0,37.0,1.0,1
2017,Australian Grand Prix,Mercedes,2,21.574,-2.753,33.0,33.0,2.0,1
2017,Australian Grand Prix,Red Bull,1,22.208,-2.119,10.0,10.0,3.0,1
2017,Australian Grand Prix,Williams,3,22.08,-2.247,8.0,8.0,4.0,1
2017,Australian Grand Prix,Force India,2,22.1,-2.227,7.0,7.0,5.0,1
2017,Australian Grand Prix,Toro Rosso,3,23.782,-0.545,6.0,6.0,6.0,0
2017,Australian Grand Prix,Renault,2,23.144,-1.183,0.0,0.0,7.0,0
2017,Australian Grand Prix,Sauber,1,28.591,4.264,0.0,0.0,8.0,0
2017,Australian Grand Prix,McLaren,2,31.023,6.696,0.0,0.0,9.0,0
2017,Australian Grand Prix,Haas F1 Team,2,26.762,2.435,0.0,0.0,10.0,0
2017,Chinese Grand Prix,Mercedes,8,21.536,1.004,33.0,66.0,1.0,1
2017,Chinese Grand Prix,Ferrari,9,19.968,-0.564,28.0,65.0,2.0,1
2017,Chinese Grand Prix,Red Bull,8,20.198,-0.334,27.0,37.0,3.0,1
2017,Chinese Grand Prix,Toro Rosso,8,18.859,-1.673,6.0,12.0,4.0,1
2017,Chinese Grand Prix,Force India,11,21.076,0.544,3.0,10.0,5.0,1
2017,Chinese Grand Prix,Williams,6,20.186,-0.346,0.0,8.0,6.0,0
2017,Chinese Grand Prix,Haas F1 Team,10,21.176,0.644,4.0,4.0,7.0,0
2017,Chinese Grand Prix,Renault,9,21.292,0.76,0.0,0.0,8.0,0
2017,Chinese Grand Prix,Sauber,5,21.881,1.349,0.0,0.0,9.0,0
2017,Chinese Grand Prix,McLaren,8,19.152,-1.38,0.0,0.0,10.0,0
2017,Bahrain Grand Prix,Ferrari,4,25.326,-0.281,37.0,102.0,1.0,1
2017,Bahrain Grand Prix,Mercedes,4,28.569,2.962,33.0,99.0,2.0,1
2017,Bahrain Grand Prix,Red Bull,3,25.229,-0.378,10.0,47.0,3.0,1
2017,Bahrain Grand Prix,Force India,4,24.533,-1.074,7.0,17.0,4.0,1
2017,Bahrain Grand Prix,Williams,3,24.953,-0.654,8.0,16.0,5.0,1
2017,Bahrain Grand Prix,Toro Rosso,3,25.15,-0.457,0.0,12.0,6.0,0
2017,Bahrain Grand Prix,Haas F1 Team,2,25.02,-0.587,4.0,8.0,7.0,0
2017,Bahrain Grand Prix,Renault,4,26.414,0.807,2.0,2.0,8.0,0
2017,Bahrain Grand Prix,Sauber,2,26.059,0.452,0.0,0.0,9.0,0
2017,Bahrain Grand Prix,McLaren,2,24.822,-0.785,0.0,0.0,10.0,0
2017,Russian Grand Prix,Mercedes,2,29.548,-1.476,37.0,136.0,1.0,1
2017,Russian Grand Prix,Ferrari,2,30.124,-0.9,33.0,135.0,2.0,1
2017,Russian Grand Prix,Red Bull,1,29.567,-1.457,10.0,57.0,3.0,1
2017,Russian Grand Prix,Force India,2,30.06,-0.964,14.0,31.0,4.0,1
2017,Russian Grand Prix,Williams,3,29.878,-1.146,2.0,18.0,5.0,1
2017,Russian Grand Prix,Toro Rosso,2,29.982,-1.042,1.0,13.0,6.0,0
2017,Russian Grand Prix,Haas F1 Team,1,36.559,5.535,0.0,8.0,7.0,0
2017,Russian Grand Prix,Renault,1,30.28,-0.744,4.0,6.0,8.0,0
2017,Russian Grand Prix,Sauber,4,31.239,0.215,0.0,0.0,9.0,0
2017,Russian Grand Prix,McLaren,2,33.002,1.978,0.0,0.0,10.0,0
2017,Spanish Grand Prix,Mercedes,3,21.652,-1.344,25.0,161.0,1.0,1
2017,Spanish Grand Prix,Ferrari,2,22.403,-0.593,18.0,153.0,2.0,1
2017,Spanish Grand Prix,Red Bull,2,21.864,-1.132,15.0,72.0,3.0,1
2017,Spanish Grand Prix,Force India,4,23.362,0.366,22.0,53.0,4.0,1
2017,Spanish Grand Prix,Toro Rosso,4,22.18,-0.816,8.0,21.0,5.0,1
2017,Spanish Grand Prix,Williams,5,26.028,3.032,0.0,18.0,6.0,0
